t_center_ns,dt_ns,count
82.40205135,0.2807554226,2618
82.68280678,0.2807554226,2580
82.9635622,0.2807554226,2419
83.24431762,0.2807554226,2382
83.52507304,0.2807554226,2358
83.80582847,0.2807554226,2202
84.08658389,0.2807554226,2137
84.36733931,0.2807554226,2060
84.64809474,0.2807554226,1982
84.92885016,0.2807554226,2005
85.20960558,0.2807554226,1818
85.490361,0.2807554226,1777
85.77111643,0.2807554226,1678
86.05187185,0.2807554226,1532
86.33262727,0.2807554226,1611
86.61338269,0.2807554226,1445
86.89413812,0.2807554226,1385
87.17489354,0.2807554226,1391
87.45564896,0.2807554226,1224
87.73640438,0.2807554226,1219
88.01715981,0.2807554226,1131
88.29791523,0.2807554226,1098
88.57867065,0.2807554226,1104
88.85942607,0.2807554226,1060
89.1401815,0.2807554226,918
89.42093692,0.2807554226,938
89.70169234,0.2807554226,874
89.98244776,0.2807554226,834
90.26320319,0.2807554226,797
90.54395861,0.2807554226,747
90.82471403,0.2807554226,705
91.10546945,0.2807554226,691
91.38622488,0.2807554226,682
91.6669803,0.2807554226,620
91.94773572,0.2807554226,623
92.22849114,0.2807554226,573
92.50924657,0.2807554226,556
92.79000199,0.2807554226,502
93.07075741,0.2807554226,458
93.35151284,0.2807554226,430
93.63226826,0.2807554226,427
93.91302368,0.2807554226,369
94.1937791,0.2807554226,385
94.47453453,0.2807554226,349
94.75528995,0.2807554226,310
95.03604537,0.2807554226,298
95.31680079,0.2807554226,256
95.59755622,0.2807554226,257
95.87831164,0.2807554226,244
96.15906706,0.2807554226,236
96.43982248,0.2807554226,225
96.72057791,0.2807554226,186
97.00133333,0.2807554226,172
97.28208875,0.2807554226,179
97.56284417,0.2807554226,148
97.8435996,0.2807554226,134
98.12435502,0.2807554226,122
98.40511044,0.2807554226,145
98.68586586,0.2807554226,110
98.96662129,0.2807554226,108
99.24737671,0.2807554226,86
99.52813213,0.2807554226,90
99.80888755,0.2807554226,69
100.089643,0.2807554226,64
100.3703984,0.2807554226,61
100.6511538,0.2807554226,61
100.9319092,0.2807554226,43
101.2126647,0.2807554226,36
101.4934201,0.2807554226,43
101.7741755,0.2807554226,42
102.0549309,0.2807554226,38
102.3356864,0.2807554226,23
102.6164418,0.2807554226,23
102.8971972,0.2807554226,9
103.1779526,0.2807554226,19
103.458708,0.2807554226,23
103.7394635,0.2807554226,8
104.0202189,0.2807554226,7
104.3009743,0.2807554226,12
104.5817297,0.2807554226,4
104.8624852,0.2807554226,12
105.1432406,0.2807554226,7
105.423996,0.2807554226,9
105.7047514,0.2807554226,3
105.9855069,0.2807554226,5
106.2662623,0.2807554226,1
106.5470177,0.2807554226,0
106.8277731,0.2807554226,0
107.1085285,0.2807554226,1
107.389284,0.2807554226,3
107.6700394,0.2807554226,2
107.9507948,0.2807554226,1
108.2315502,0.2807554226,0
108.5123057,0.2807554226,2
108.7930611,0.2807554226,0
109.0738165,0.2807554226,2
109.3545719,0.2807554226,1
109.6353273,0.2807554226,2
109.9160828,0.2807554226,1
110.1968382,0.2807554226,1
110.4775936,0.2807554226,0
110.758349,0.2807554226,0
111.0391045,0.2807554226,0
111.3198599,0.2807554226,0
111.6006153,0.2807554226,0
111.8813707,0.2807554226,0
112.1621261,0.2807554226,0
