t_center_ns,dt_ns,count
95.19301906,0.2763218314,89
95.46934089,0.2763218314,89
95.74566272,0.2763218314,72
96.02198455,0.2763218314,84
96.29830638,0.2763218314,74
96.57462821,0.2763218314,49
96.85095005,0.2763218314,70
97.12727188,0.2763218314,55
97.40359371,0.2763218314,60
97.67991554,0.2763218314,45
97.95623737,0.2763218314,52
98.2325592,0.2763218314,42
98.50888103,0.2763218314,40
98.78520287,0.2763218314,30
99.0615247,0.2763218314,28
99.33784653,0.2763218314,46
99.61416836,0.2763218314,25
99.89049019,0.2763218314,26
100.166812,0.2763218314,22
100.4431339,0.2763218314,17
100.7194557,0.2763218314,15
100.9957775,0.2763218314,7
101.2720993,0.2763218314,13
101.5484212,0.2763218314,11
101.824743,0.2763218314,9
102.1010648,0.2763218314,11
102.3773867,0.2763218314,8
102.6537085,0.2763218314,10
102.9300303,0.2763218314,10
103.2063522,0.2763218314,4
103.482674,0.2763218314,3
103.7589958,0.2763218314,3
104.0353177,0.2763218314,5
104.3116395,0.2763218314,5
104.5879613,0.2763218314,4
104.8642832,0.2763218314,2
105.140605,0.2763218314,2
105.4169268,0.2763218314,0
105.6932487,0.2763218314,1
105.9695705,0.2763218314,1
106.2458923,0.2763218314,3
106.5222141,0.2763218314,2
106.798536,0.2763218314,0
107.0748578,0.2763218314,1
107.3511796,0.2763218314,0
107.6275015,0.2763218314,0
107.9038233,0.2763218314,0
108.1801451,0.2763218314,0
108.456467,0.2763218314,1
108.7327888,0.2763218314,0
109.0091106,0.2763218314,1
109.2854325,0.2763218314,0
109.5617543,0.2763218314,0
109.8380761,0.2763218314,0
110.114398,0.2763218314,1
110.3907198,0.2763218314,0
