r_cm,E_Vcm,alpha_invcm,phi_w
0.0105879,12613.6,175.027,0.604217
0.0105977,12602.1,174.655,0.604061
0.0106076,12590.6,174.285,0.603906
0.0106174,12579.1,173.915,0.60375
0.0106273,12567.7,173.546,0.603595
0.0106371,12556.2,173.178,0.60344
0.010647,12544.8,172.811,0.603284
0.0106568,12533.5,172.445,0.603129
0.0106667,12522.1,172.08,0.602975
0.0106765,12510.8,171.716,0.60282
0.0106864,12499.4,171.352,0.602665
0.0106962,12488.1,170.99,0.602511
0.0107061,12476.9,170.628,0.602357
0.0107159,12465.6,170.268,0.602203
0.0107258,12454.4,169.908,0.602049
0.0107356,12443.2,169.549,0.601895
0.0107455,12432,169.191,0.601741
0.0107553,12420.8,168.834,0.601587
0.0107652,12409.7,168.478,0.601434
0.010775,12398.5,168.122,0.601281
0.0107849,12387.4,167.768,0.601128
0.0107947,12376.3,167.414,0.600975
0.0108046,12365.3,167.062,0.600822
0.0108144,12354.2,166.71,0.600669
0.0108243,12343.2,166.359,0.600517
0.0108341,12332.2,166.009,0.600364
0.010844,12321.2,165.66,0.600212
0.0108538,12310.2,165.311,0.60006
0.0108637,12299.3,164.964,0.599908
0.0108735,12288.4,164.617,0.599756
0.0108834,12277.4,164.272,0.599604
0.0108932,12266.6,163.927,0.599452
0.0109031,12255.7,163.583,0.599301
0.0109129,12244.8,163.24,0.59915
0.0109228,12234,162.898,0.598998
0.0109326,12223.2,162.557,0.598847
0.0109425,12212.4,162.216,0.598696
0.0109523,12201.6,161.877,0.598546
0.0109622,12190.9,161.538,0.598395
0.010972,12180.2,161.2,0.598244
0.0109819,12169.5,160.863,0.598094
0.0109917,12158.8,160.527,0.597944
0.0110016,12148.1,160.192,0.597794
0.0110114,12137.4,159.857,0.597644
0.0110213,12126.8,159.524,0.597494
0.0110311,12116.2,159.191,0.597344
0.011041,12105.6,158.859,0.597195
0.0110508,12095,158.528,0.597045
0.0110607,12084.5,158.198,0.596896
0.0110705,12073.9,157.868,0.596747
0.0110804,12063.4,157.54,0.596598
0.0110902,12052.9,157.212,0.596449
0.0111001,12042.4,156.885,0.5963
0.0111099,12032,156.559,0.596151
0.0111198,12021.5,156.234,0.596003
0.0111296,12011.1,155.91,0.595854
0.0111395,12000.7,155.586,0.595706
0.0111493,11990.3,155.264,0.595558
0.0111592,11979.9,154.942,0.59541
0.011169,11969.6,154.621,0.595262
0.0111789,11959.3,154.301,0.595115
0.0111887,11948.9,153.981,0.594967
0.0111986,11938.6,153.663,0.59482
0.0112084,11928.4,153.345,0.594672
0.0112183,11918.1,153.028,0.594525
0.0112281,11907.9,152.712,0.594378
0.011238,11897.6,152.397,0.594231
0.0112478,11887.4,152.082,0.594084
0.0112577,11877.3,151.769,0.593937
0.0112675,11867.1,151.456,0.593791
0.0112774,11856.9,151.144,0.593644
0.0112872,11846.8,150.832,0.593498
0.0112971,11836.7,150.522,0.593352
0.0113069,11826.6,150.212,0.593206
0.0113168,11816.5,149.904,0.59306
0.0113266,11806.5,149.596,0.592914
0.0113365,11796.4,149.288,0.592769
0.0113463,11786.4,148.982,0.592623
0.0113562,11776.4,148.676,0.592478
0.011366,11766.4,148.372,0.592332
0.0113759,11756.4,148.067,0.592187
0.0113857,11746.5,147.764,0.592042
0.0113956,11736.5,147.462,0.591897
0.0114054,11726.6,147.16,0.591752
0.0114153,11716.7,146.859,0.591608
0.0114251,11706.8,146.559,0.591463
0.011435,11696.9,146.26,0.591319
0.0114448,11687.1,145.961,0.591175
0.0114547,11677.2,145.663,0.59103
0.0114645,11667.4,145.366,0.590886
0.0114744,11657.6,145.07,0.590743
0.0114842,11647.8,144.775,0.590599
0.0114941,11638.1,144.48,0.590455
0.0115039,11628.3,144.186,0.590312
0.0115138,11618.6,143.893,0.590168
0.0115236,11608.9,143.6,0.590025
0.0115335,11599.2,143.309,0.589882
0.0115433,11589.5,143.018,0.589739
0.0115532,11579.8,142.728,0.589596
0.011563,11570.2,142.438,0.589453
0.0115729,11560.5,142.15,0.58931
0.0115827,11550.9,141.862,0.589168
0.0115926,11541.3,141.575,0.589025
0.0116024,11531.7,141.289,0.588883
0.0116123,11522.2,141.003,0.588741
0.0116221,11512.6,140.718,0.588599
0.011632,11503.1,140.434,0.588457
0.0116418,11493.6,140.151,0.588315
0.0116517,11484.1,139.868,0.588173
0.0116615,11474.6,139.586,0.588032
0.0116714,11465.1,139.305,0.58789
0.0116812,11455.7,139.024,0.587749
0.0116911,11446.2,138.745,0.587607
0.0117009,11436.8,138.466,0.587466
0.0117108,11427.4,138.188,0.587325
0.0117206,11418,137.91,0.587184
0.0117305,11408.6,137.633,0.587044
0.0117403,11399.3,137.357,0.586903
0.0117502,11389.9,137.082,0.586763
0.01176,11380.6,136.807,0.586622
0.0117699,11371.3,136.534,0.586482
0.0117797,11362,136.26,0.586342
0.0117896,11352.7,135.988,0.586202
0.0117994,11343.5,135.716,0.586062
0.0118093,11334.2,135.445,0.585922
0.0118191,11325,135.175,0.585782
0.011829,11315.8,134.905,0.585643
0.0118388,11306.6,134.636,0.585503
0.0118487,11297.4,134.368,0.585364
0.0118585,11288.2,134.102,0.585225
0.0118684,11279.1,133.886,0.585085
0.0118782,11269.9,133.67,0.584946
0.0118881,11260.8,133.455,0.584808
0.0118979,11251.7,133.239,0.584669
0.0119078,11242.6,133.022,0.58453
0.0119176,11233.5,132.806,0.584392
0.0119275,11224.5,132.59,0.584253
0.0119373,11215.4,132.373,0.584115
0.0119472,11206.4,132.156,0.583977
0.011957,11197.4,131.939,0.583839
0.0119669,11188.4,131.722,0.583701
0.0119767,11179.4,131.505,0.583563
0.0119866,11170.4,131.288,0.583425
0.0119964,11161.4,131.07,0.583287
0.0120063,11152.5,130.852,0.58315
0.0120161,11143.6,130.635,0.583012
0.012026,11134.7,130.417,0.582875
0.0120358,11125.8,130.199,0.582738
0.0120457,11116.9,129.981,0.582601
0.0120555,11108,129.763,0.582464
0.0120654,11099.2,129.545,0.582327
0.0120752,11090.3,129.326,0.58219
0.0120851,11081.5,129.108,0.582054
0.0120949,11072.7,128.89,0.581917
0.0121048,11063.9,128.671,0.581781
0.0121146,11055.1,128.453,0.581645
0.0121245,11046.3,128.234,0.581508
0.0121343,11037.6,128.015,0.581372
0.0121442,11028.8,127.796,0.581236
0.012154,11020.1,127.578,0.581101
0.0121639,11011.4,127.359,0.580965
0.0121737,11002.7,127.14,0.580829
0.0121836,10994,126.921,0.580694
0.0121934,10985.4,126.702,0.580558
0.0122033,10976.7,126.483,0.580423
0.0122131,10968.1,126.264,0.580288
0.012223,10959.5,126.045,0.580153
0.0122328,10950.8,125.826,0.580018
0.0122427,10942.2,125.607,0.579883
0.0122525,10933.7,125.388,0.579748
0.0122624,10925.1,125.169,0.579614
0.0122722,10916.5,124.95,0.579479
0.0122821,10908,124.731,0.579345
0.0122919,10899.5,124.512,0.57921
0.0123018,10891,124.293,0.579076
0.0123116,10882.5,124.074,0.578942
0.0123215,10874,123.856,0.578808
0.0123313,10865.5,123.637,0.578674
0.0123412,10857,123.418,0.57854
0.012351,10848.6,123.199,0.578407
0.0123609,10840.2,122.98,0.578273
0.0123707,10831.8,122.761,0.57814
0.0123806,10823.4,122.543,0.578006
0.0123904,10815,122.324,0.577873
0.0124003,10806.6,122.106,0.57774
0.0124101,10798.2,121.887,0.577607
0.01242,10789.9,121.669,0.577474
0.0124298,10781.5,121.45,0.577341
0.0124397,10773.2,121.232,0.577209
0.0124495,10764.9,121.014,0.577076
0.0124594,10756.6,120.795,0.576943
0.0124692,10748.3,120.577,0.576811
0.0124791,10740.1,120.359,0.576679
0.0124889,10731.8,120.141,0.576547
0.0124988,10723.6,119.923,0.576415
0.0125086,10715.3,119.706,0.576283
0.0125185,10707.1,119.488,0.576151
0.0125283,10698.9,119.271,0.576019
0.0125382,10690.7,119.053,0.575887
0.012548,10682.5,118.836,0.575756
0.0125579,10674.4,118.618,0.575624
0.0125677,10666.2,118.401,0.575493
