t_center_ns,dt_ns,count
61.19760607,0.28530013,1141
61.4829062,0.28530013,1129
61.76820633,0.28530013,1065
62.05350646,0.28530013,1091
62.33880659,0.28530013,1064
62.62410672,0.28530013,1098
62.90940685,0.28530013,1144
63.19470698,0.28530013,1088
63.48000711,0.28530013,1059
63.76530724,0.28530013,1083
64.05060737,0.28530013,1110
64.3359075,0.28530013,1111
64.62120763,0.28530013,1063
64.90650776,0.28530013,1086
65.19180789,0.28530013,1058
65.47710802,0.28530013,985
65.76240815,0.28530013,1059
66.04770828,0.28530013,1103
66.33300841,0.28530013,1110
66.61830854,0.28530013,1120
66.90360867,0.28530013,1051
67.1889088,0.28530013,1071
67.47420893,0.28530013,1050
67.75950906,0.28530013,1088
68.04480919,0.28530013,1104
68.33010932,0.28530013,1056
68.61540945,0.28530013,1061
68.90070958,0.28530013,1052
69.18600971,0.28530013,1031
69.47130984,0.28530013,1096
69.75660997,0.28530013,1074
70.0419101,0.28530013,1049
70.32721023,0.28530013,1093
70.61251036,0.28530013,1139
70.89781049,0.28530013,1065
71.18311062,0.28530013,1080
71.46841075,0.28530013,1048
71.75371088,0.28530013,1070
72.03901101,0.28530013,1102
72.32431114,0.28530013,1072
72.60961127,0.28530013,1053
72.8949114,0.28530013,1020
73.18021153,0.28530013,1062
73.46551166,0.28530013,1033
73.75081179,0.28530013,993
74.03611192,0.28530013,1028
74.32141205,0.28530013,1065
74.60671218,0.28530013,1076
74.89201231,0.28530013,1042
75.17731244,0.28530013,1103
75.46261257,0.28530013,1057
75.7479127,0.28530013,1030
76.03321283,0.28530013,1008
76.31851296,0.28530013,1065
76.60381309,0.28530013,1027
76.88911322,0.28530013,1011
77.17441335,0.28530013,949
77.45971348,0.28530013,983
77.74501361,0.28530013,1023
78.03031374,0.28530013,1022
78.31561387,0.28530013,969
78.600914,0.28530013,1002
78.88621413,0.28530013,982
79.17151426,0.28530013,970
79.45681439,0.28530013,961
79.74211452,0.28530013,931
80.02741465,0.28530013,971
80.31271478,0.28530013,1001
80.59801491,0.28530013,919
80.88331504,0.28530013,903
81.16861517,0.28530013,923
81.4539153,0.28530013,887
81.73921543,0.28530013,866
82.02451556,0.28530013,901
82.30981569,0.28530013,867
82.59511582,0.28530013,897
82.88041595,0.28530013,816
83.16571608,0.28530013,820
83.45101621,0.28530013,830
83.73631634,0.28530013,793
84.02161647,0.28530013,785
84.3069166,0.28530013,776
84.59221673,0.28530013,748
84.87751686,0.28530013,738
85.16281699,0.28530013,721
85.44811712,0.28530013,670
85.73341725,0.28530013,709
86.01871738,0.28530013,685
86.30401751,0.28530013,648
86.58931764,0.28530013,672
86.87461777,0.28530013,680
87.1599179,0.28530013,632
87.44521803,0.28530013,574
87.73051816,0.28530013,578
88.01581829,0.28530013,563
88.30111842,0.28530013,507
88.58641855,0.28530013,545
88.87171868,0.28530013,510
89.15701881,0.28530013,504
89.44231894,0.28530013,513
89.72761907,0.28530013,511
90.0129192,0.28530013,456
90.29821933,0.28530013,463
90.58351946,0.28530013,431
90.86881959,0.28530013,422
91.15411972,0.28530013,366
91.43941985,0.28530013,391
91.72471998,0.28530013,371
92.01002011,0.28530013,346
92.29532024,0.28530013,305
92.58062037,0.28530013,308
92.8659205,0.28530013,349
93.15122063,0.28530013,331
93.43652076,0.28530013,310
93.72182089,0.28530013,281
94.00712102,0.28530013,261
94.29242115,0.28530013,245
94.57772128,0.28530013,242
94.86302141,0.28530013,231
95.14832154,0.28530013,235
95.43362167,0.28530013,213
95.7189218,0.28530013,186
96.00422193,0.28530013,184
96.28952206,0.28530013,178
96.57482219,0.28530013,199
96.86012232,0.28530013,168
97.14542245,0.28530013,155
97.43072258,0.28530013,150
97.71602271,0.28530013,125
98.00132284,0.28530013,130
98.28662297,0.28530013,129
98.5719231,0.28530013,102
98.85722323,0.28530013,98
99.14252336,0.28530013,96
99.42782349,0.28530013,85
99.71312362,0.28530013,76
99.99842375,0.28530013,80
100.2837239,0.28530013,65
100.569024,0.28530013,60
100.8543241,0.28530013,60
101.1396243,0.28530013,55
101.4249244,0.28530013,48
101.7102245,0.28530013,42
101.9955247,0.28530013,41
102.2808248,0.28530013,28
102.5661249,0.28530013,37
102.8514251,0.28530013,31
103.1367252,0.28530013,33
103.4220253,0.28530013,25
103.7073254,0.28530013,31
103.9926256,0.28530013,19
104.2779257,0.28530013,15
104.5632258,0.28530013,27
104.848526,0.28530013,9
105.1338261,0.28530013,12
105.4191262,0.28530013,13
105.7044264,0.28530013,9
105.9897265,0.28530013,7
106.2750266,0.28530013,9
106.5603267,0.28530013,6
106.8456269,0.28530013,6
107.130927,0.28530013,1
107.4162271,0.28530013,12
107.7015273,0.28530013,2
107.9868274,0.28530013,1
108.2721275,0.28530013,7
108.5574277,0.28530013,3
108.8427278,0.28530013,1
109.1280279,0.28530013,0
109.413328,0.28530013,4
109.6986282,0.28530013,0
109.9839283,0.28530013,1
110.2692284,0.28530013,2
110.5545286,0.28530013,0
110.8398287,0.28530013,0
111.1251288,0.28530013,2
111.410429,0.28530013,2
111.6957291,0.28530013,1
111.9810292,0.28530013,1
112.2663293,0.28530013,0
112.5516295,0.28530013,0
112.8369296,0.28530013,2
113.1222297,0.28530013,0
113.4075299,0.28530013,0
113.69283,0.28530013,0
113.9781301,0.28530013,0
