t_center_ns,dt_ns,count
43.10242117,0.3045942112,331
43.40701538,0.3045942112,308
43.71160959,0.3045942112,305
44.0162038,0.3045942112,311
44.32079801,0.3045942112,308
44.62539222,0.3045942112,374
44.92998644,0.3045942112,339
45.23458065,0.3045942112,330
45.53917486,0.3045942112,330
45.84376907,0.3045942112,323
46.14836328,0.3045942112,307
46.45295749,0.3045942112,337
46.7575517,0.3045942112,317
47.06214591,0.3045942112,333
47.36674012,0.3045942112,291
47.67133434,0.3045942112,297
47.97592855,0.3045942112,328
48.28052276,0.3045942112,321
48.58511697,0.3045942112,314
48.88971118,0.3045942112,318
49.19430539,0.3045942112,320
49.4988996,0.3045942112,331
49.80349381,0.3045942112,333
50.10808803,0.3045942112,323
50.41268224,0.3045942112,349
50.71727645,0.3045942112,324
51.02187066,0.3045942112,306
51.32646487,0.3045942112,270
51.63105908,0.3045942112,324
51.93565329,0.3045942112,312
52.2402475,0.3045942112,313
52.54484172,0.3045942112,334
52.84943593,0.3045942112,320
53.15403014,0.3045942112,327
53.45862435,0.3045942112,336
53.76321856,0.3045942112,324
54.06781277,0.3045942112,302
54.37240698,0.3045942112,326
54.67700119,0.3045942112,333
54.98159541,0.3045942112,317
55.28618962,0.3045942112,348
55.59078383,0.3045942112,319
55.89537804,0.3045942112,329
56.19997225,0.3045942112,333
56.50456646,0.3045942112,342
56.80916067,0.3045942112,323
57.11375488,0.3045942112,296
57.41834909,0.3045942112,328
57.72294331,0.3045942112,314
58.02753752,0.3045942112,334
58.33213173,0.3045942112,325
58.63672594,0.3045942112,319
58.94132015,0.3045942112,323
59.24591436,0.3045942112,329
59.55050857,0.3045942112,297
59.85510278,0.3045942112,317
60.159697,0.3045942112,318
60.46429121,0.3045942112,338
60.76888542,0.3045942112,345
61.07347963,0.3045942112,314
61.37807384,0.3045942112,314
61.68266805,0.3045942112,331
61.98726226,0.3045942112,303
62.29185647,0.3045942112,328
62.59645069,0.3045942112,306
62.9010449,0.3045942112,315
63.20563911,0.3045942112,342
63.51023332,0.3045942112,301
63.81482753,0.3045942112,305
64.11942174,0.3045942112,334
64.42401595,0.3045942112,306
