r_cm,E_Vcm,alpha_invcm,phi_w
0.00728815,16398.9,295.366,0.668872
0.007298,16377,294.654,0.668647
0.00730785,16355.1,293.944,0.668423
0.0073177,16333.3,293.236,0.668198
0.00732755,16311.5,292.531,0.667974
0.0073374,16289.8,291.829,0.66775
0.00734725,16268.1,291.128,0.667527
0.0073571,16246.6,290.431,0.667303
0.00736695,16225,289.797,0.66708
0.0073768,16203.6,289.207,0.666858
0.00738665,16182.1,288.615,0.666635
0.0073965,16160.8,288.024,0.666413
0.00740635,16139.5,287.432,0.666191
0.0074162,16118.2,286.839,0.66597
0.00742605,16097.1,286.246,0.665749
0.0074359,16075.9,285.653,0.665528
0.00744575,16054.9,285.059,0.665307
0.0074556,16033.8,284.465,0.665087
0.00746545,16012.9,283.871,0.664867
0.0074753,15992,283.277,0.664647
0.00748515,15971.1,282.682,0.664428
0.007495,15950.3,282.087,0.664209
0.00750485,15929.6,281.492,0.66399
0.0075147,15908.9,280.896,0.663771
0.00752455,15888.3,280.301,0.663553
0.0075344,15867.7,279.705,0.663335
