t_center_ns,dt_ns,count
87.7725986,0.276447631,586
88.04904623,0.276447631,545
88.32549386,0.276447631,527
88.60194149,0.276447631,500
88.87838912,0.276447631,503
89.15483675,0.276447631,496
89.43128438,0.276447631,454
89.70773202,0.276447631,420
89.98417965,0.276447631,444
90.26062728,0.276447631,436
90.53707491,0.276447631,372
90.81352254,0.276447631,383
91.08997017,0.276447631,344
91.3664178,0.276447631,343
91.64286543,0.276447631,311
91.91931306,0.276447631,268
92.19576069,0.276447631,274
92.47220833,0.276447631,251
92.74865596,0.276447631,272
93.02510359,0.276447631,240
93.30155122,0.276447631,243
93.57799885,0.276447631,224
93.85444648,0.276447631,190
94.13089411,0.276447631,174
94.40734174,0.276447631,174
94.68378937,0.276447631,177
94.96023701,0.276447631,176
95.23668464,0.276447631,137
95.51313227,0.276447631,120
95.7895799,0.276447631,126
96.06602753,0.276447631,109
96.34247516,0.276447631,103
96.61892279,0.276447631,91
96.89537042,0.276447631,101
97.17181805,0.276447631,92
97.44826568,0.276447631,98
97.72471332,0.276447631,56
98.00116095,0.276447631,60
98.27760858,0.276447631,61
98.55405621,0.276447631,49
98.83050384,0.276447631,45
99.10695147,0.276447631,37
99.3833991,0.276447631,38
99.65984673,0.276447631,45
99.93629436,0.276447631,39
100.212742,0.276447631,38
100.4891896,0.276447631,32
100.7656373,0.276447631,19
101.0420849,0.276447631,15
101.3185325,0.276447631,18
101.5949801,0.276447631,16
101.8714278,0.276447631,12
102.1478754,0.276447631,22
102.424323,0.276447631,13
102.7007707,0.276447631,9
102.9772183,0.276447631,9
103.2536659,0.276447631,7
103.5301136,0.276447631,6
103.8065612,0.276447631,5
104.0830088,0.276447631,10
104.3594565,0.276447631,4
104.6359041,0.276447631,0
104.9123517,0.276447631,2
105.1887994,0.276447631,2
105.465247,0.276447631,4
105.7416946,0.276447631,2
106.0181422,0.276447631,6
106.2945899,0.276447631,5
106.5710375,0.276447631,2
106.8474851,0.276447631,2
107.1239328,0.276447631,2
107.4003804,0.276447631,0
107.676828,0.276447631,0
107.9532757,0.276447631,0
108.2297233,0.276447631,0
108.5061709,0.276447631,0
108.7826186,0.276447631,0
109.0590662,0.276447631,0
109.3355138,0.276447631,0
109.6119614,0.276447631,0
109.8884091,0.276447631,0
110.1648567,0.276447631,0
110.4413043,0.276447631,0
