r_cm,E_Vcm,alpha_invcm,phi_w
0.0222798,5565.64,10.2515,0.483478
0.0222897,5563.37,10.2285,0.483405
0.0222995,5561.1,10.2057,0.483332
0.0223094,5558.84,10.1828,0.483258
0.0223192,5556.58,10.1601,0.483185
0.0223291,5554.31,10.1373,0.483112
0.0223389,5552.06,10.1147,0.483039
0.0223488,5549.8,10.0921,0.482966
0.0223586,5547.54,10.0695,0.482893
0.0223685,5545.29,10.047,0.48282
0.0223783,5543.04,10.0246,0.482747
0.0223882,5540.79,10.0022,0.482674
0.022398,5538.54,9.9799,0.482601
0.0224079,5536.3,9.95764,0.482528
0.0224177,5534.06,9.93542,0.482455
0.0224276,5531.82,9.91327,0.482382
0.0224374,5529.58,9.89117,0.48231
0.0224473,5527.34,9.86912,0.482237
0.0224571,5525.11,9.84713,0.482164
0.022467,5522.87,9.82519,0.482091
0.0224768,5520.64,9.80331,0.482019
0.0224867,5518.42,9.78148,0.481946
0.0224965,5516.19,9.75971,0.481874
0.0225064,5513.96,9.73799,0.481801
0.0225162,5511.74,9.71632,0.481728
0.0225261,5509.52,9.69471,0.481656
0.0225359,5507.3,9.67315,0.481584
0.0225458,5505.09,9.65165,0.481511
0.0225556,5502.87,9.6302,0.481439
0.0225655,5500.66,9.6088,0.481366
0.0225753,5498.45,9.58746,0.481294
0.0225852,5496.24,9.56617,0.481222
0.022595,5494.04,9.54493,0.481149
0.0226049,5491.83,9.52375,0.481077
0.0226147,5489.63,9.50262,0.481005
0.0226246,5487.43,9.48154,0.480933
0.0226344,5485.23,9.46051,0.480861
0.0226443,5483.04,9.43954,0.480789
0.0226541,5480.84,9.41861,0.480716
0.022664,5478.65,9.39775,0.480644
0.0226738,5476.46,9.37693,0.480572
0.0226837,5474.27,9.35616,0.4805
0.0226935,5472.09,9.33545,0.480428
0.0227034,5469.9,9.31478,0.480357
0.0227132,5467.72,9.29417,0.480285
0.0227231,5465.54,9.27361,0.480213
0.0227329,5463.36,9.2531,0.480141
0.0227428,5461.18,9.23265,0.480069
0.0227526,5459.01,9.21224,0.479997
0.0227625,5456.84,9.19188,0.479926
0.0227723,5454.67,9.17403,0.479854
0.0227822,5452.5,9.15944,0.479782
0.022792,5450.33,9.14485,0.479711
0.0228019,5448.17,9.13026,0.479639
0.0228117,5446,9.11565,0.479567
0.0228216,5443.84,9.10103,0.479496
0.0228314,5441.68,9.08641,0.479424
0.0228413,5439.53,9.07178,0.479353
0.0228511,5437.37,9.05714,0.479281
0.022861,5435.22,9.0425,0.47921
0.0228708,5433.07,9.02785,0.479139
0.0228807,5430.92,9.01319,0.479067
0.0228905,5428.77,8.99852,0.478996
0.0229004,5426.63,8.98385,0.478925
0.0229102,5424.48,8.96917,0.478853
0.0229201,5422.34,8.95449,0.478782
0.0229299,5420.2,8.9398,0.478711
0.0229398,5418.07,8.92511,0.47864
0.0229496,5415.93,8.91041,0.478569
0.0229595,5413.8,8.8957,0.478498
0.0229693,5411.66,8.88099,0.478426
0.0229792,5409.53,8.86628,0.478355
0.022989,5407.41,8.85156,0.478284
0.0229989,5405.28,8.83683,0.478213
0.0230087,5403.16,8.82211,0.478142
0.0230186,5401.03,8.80738,0.478072
0.0230284,5398.91,8.79264,0.478001
0.0230383,5396.79,8.7779,0.47793
0.0230481,5394.68,8.76316,0.477859
0.023058,5392.56,8.74841,0.477788
0.0230678,5390.45,8.73367,0.477717
0.0230777,5388.34,8.71891,0.477647
0.0230875,5386.23,8.70416,0.477576
0.0230974,5384.12,8.68941,0.477505
0.0231072,5382.02,8.67465,0.477435
0.0231171,5379.91,8.65989,0.477364
0.0231269,5377.81,8.64513,0.477293
0.0231368,5375.71,8.63036,0.477223
0.0231466,5373.61,8.6156,0.477152
0.0231565,5371.52,8.60083,0.477082
0.0231663,5369.42,8.58606,0.477011
0.0231762,5367.33,8.57129,0.476941
0.023186,5365.24,8.55653,0.47687
0.0231959,5363.15,8.54176,0.4768
0.0232057,5361.07,8.52699,0.47673
0.0232156,5358.98,8.51222,0.476659
0.0232254,5356.9,8.49745,0.476589
0.0232353,5354.82,8.48268,0.476519
0.0232451,5352.74,8.46791,0.476449
0.023255,5350.66,8.45314,0.476378
0.0232648,5348.58,8.43837,0.476308
0.0232747,5346.51,8.4236,0.476238
0.0232845,5344.44,8.40883,0.476168
0.0232944,5342.37,8.39407,0.476098
0.0233042,5340.3,8.37931,0.476028
